,stringency_index,date,location,cty_id
25540,92.59,2020-07-28,Iraq,95
25541,92.59,2020-07-29,Iraq,95
25542,92.59,2020-07-30,Iraq,95
25543,92.59,2020-07-31,Iraq,95
25544,92.59,2020-08-01,Iraq,95
25545,92.59,2020-08-02,Iraq,95
25546,92.59,2020-08-03,Iraq,95
25547,92.59,2020-08-04,Iraq,95
25548,92.59,2020-08-05,Iraq,95
25549,92.59,2020-08-06,Iraq,95
25550,92.59,2020-08-07,Iraq,95
25551,92.59,2020-08-08,Iraq,95
25552,92.59,2020-08-09,Iraq,95
25553,92.59,2020-08-10,Iraq,95
25554,92.59,2020-08-11,Iraq,95
25555,92.59,2020-08-12,Iraq,95
25556,92.59,2020-08-13,Iraq,95
25557,92.59,2020-08-14,Iraq,95
25558,92.59,2020-08-15,Iraq,95
25559,92.59,2020-08-16,Iraq,95
25560,92.59,2020-08-17,Iraq,95
25561,92.59,2020-08-18,Iraq,95
25562,92.59,2020-08-19,Iraq,95
25563,92.59,2020-08-20,Iraq,95
25564,92.59,2020-08-21,Iraq,95
25565,92.59,2020-08-22,Iraq,95
25566,92.59,2020-08-23,Iraq,95
25567,92.59,2020-08-24,Iraq,95
25568,92.59,2020-08-25,Iraq,95
25569,92.59,2020-08-26,Iraq,95
25570,84.26,2020-08-27,Iraq,95
25571,84.26,2020-08-28,Iraq,95
25572,84.26,2020-08-29,Iraq,95
25573,84.26,2020-08-30,Iraq,95
25574,84.26,2020-08-31,Iraq,95
25575,84.26,2020-09-01,Iraq,95
25576,84.26,2020-09-02,Iraq,95
25577,84.26,2020-09-03,Iraq,95
25578,84.26,2020-09-04,Iraq,95
25579,84.26,2020-09-05,Iraq,95
25580,84.26,2020-09-06,Iraq,95
25581,78.7,2020-09-07,Iraq,95
25582,78.7,2020-09-08,Iraq,95
25583,78.7,2020-09-09,Iraq,95
25584,73.15,2020-09-10,Iraq,95
25585,73.15,2020-09-11,Iraq,95
25586,73.15,2020-09-12,Iraq,95
25587,73.15,2020-09-13,Iraq,95
25588,73.15,2020-09-14,Iraq,95
25589,73.15,2020-09-15,Iraq,95
25590,73.15,2020-09-16,Iraq,95
25591,73.15,2020-09-17,Iraq,95
25592,73.15,2020-09-18,Iraq,95
25593,73.15,2020-09-19,Iraq,95
25594,64.81,2020-09-20,Iraq,95
25595,64.81,2020-09-21,Iraq,95
25596,64.81,2020-09-22,Iraq,95
25597,64.81,2020-09-23,Iraq,95
25598,61.11,2020-09-24,Iraq,95
25599,61.11,2020-09-25,Iraq,95
25600,61.11,2020-09-26,Iraq,95
25601,61.11,2020-09-27,Iraq,95
25602,61.11,2020-09-28,Iraq,95
25603,61.11,2020-09-29,Iraq,95
25604,61.11,2020-09-30,Iraq,95
25605,61.11,2020-10-01,Iraq,95
25606,66.67,2020-10-02,Iraq,95
25607,66.67,2020-10-03,Iraq,95
25608,61.11,2020-10-04,Iraq,95
25609,61.11,2020-10-05,Iraq,95
25610,61.11,2020-10-06,Iraq,95
25611,61.11,2020-10-07,Iraq,95
25612,61.11,2020-10-08,Iraq,95
25613,61.11,2020-10-09,Iraq,95
25614,61.11,2020-10-10,Iraq,95
25615,61.11,2020-10-11,Iraq,95
25616,61.11,2020-10-12,Iraq,95
25617,61.11,2020-10-13,Iraq,95
25618,61.11,2020-10-14,Iraq,95
25619,61.11,2020-10-15,Iraq,95
25620,61.11,2020-10-16,Iraq,95
25621,61.11,2020-10-17,Iraq,95
25622,61.11,2020-10-18,Iraq,95
25623,61.11,2020-10-19,Iraq,95
25624,57.41,2020-10-20,Iraq,95
25625,57.41,2020-10-21,Iraq,95
25626,57.41,2020-10-22,Iraq,95
25627,51.85,2020-10-23,Iraq,95
25628,51.85,2020-10-24,Iraq,95
25629,51.85,2020-10-25,Iraq,95
25630,51.85,2020-10-26,Iraq,95
25631,51.85,2020-10-27,Iraq,95
25632,51.85,2020-10-28,Iraq,95
25633,51.85,2020-10-29,Iraq,95
25634,51.85,2020-10-30,Iraq,95
25635,51.85,2020-10-31,Iraq,95
25636,51.85,2020-11-01,Iraq,95
25637,51.85,2020-11-02,Iraq,95
25638,51.85,2020-11-03,Iraq,95
25639,51.85,2020-11-04,Iraq,95
25640,51.85,2020-11-05,Iraq,95
25641,51.85,2020-11-06,Iraq,95
25642,51.85,2020-11-07,Iraq,95
25643,51.85,2020-11-08,Iraq,95
25644,51.85,2020-11-09,Iraq,95
25645,51.85,2020-11-10,Iraq,95
25646,51.85,2020-11-11,Iraq,95
25647,51.85,2020-11-12,Iraq,95
25648,51.85,2020-11-13,Iraq,95
25649,51.85,2020-11-14,Iraq,95
25650,,2020-11-15,Iraq,95
25651,,2020-11-16,Iraq,95
25652,,2019-12-31,Iceland,96
25653,0.0,2020-01-01,Iceland,96
25654,0.0,2020-01-02,Iceland,96
25655,0.0,2020-01-03,Iceland,96
25656,0.0,2020-01-04,Iceland,96
25657,0.0,2020-01-05,Iceland,96
25658,0.0,2020-01-06,Iceland,96
25659,0.0,2020-01-07,Iceland,96
25660,0.0,2020-01-08,Iceland,96
25661,0.0,2020-01-09,Iceland,96
25662,0.0,2020-01-10,Iceland,96
25663,0.0,2020-01-11,Iceland,96
25664,0.0,2020-01-12,Iceland,96
25665,0.0,2020-01-13,Iceland,96
25666,0.0,2020-01-14,Iceland,96
25667,0.0,2020-01-15,Iceland,96
25668,0.0,2020-01-16,Iceland,96
25669,0.0,2020-01-17,Iceland,96
25670,0.0,2020-01-18,Iceland,96
25671,0.0,2020-01-19,Iceland,96
25672,0.0,2020-01-20,Iceland,96
25673,0.0,2020-01-21,Iceland,96
25674,0.0,2020-01-22,Iceland,96
25675,11.11,2020-01-23,Iceland,96
25676,11.11,2020-01-24,Iceland,96
25677,11.11,2020-01-25,Iceland,96
25678,11.11,2020-01-26,Iceland,96
25679,11.11,2020-01-27,Iceland,96
25680,11.11,2020-01-28,Iceland,96
25681,16.67,2020-01-29,Iceland,96
25682,16.67,2020-01-30,Iceland,96
25683,16.67,2020-01-31,Iceland,96
25684,16.67,2020-02-01,Iceland,96
25685,16.67,2020-02-02,Iceland,96
25686,16.67,2020-02-03,Iceland,96
25687,16.67,2020-02-04,Iceland,96
25688,16.67,2020-02-05,Iceland,96
25689,16.67,2020-02-06,Iceland,96
25690,16.67,2020-02-07,Iceland,96
25691,16.67,2020-02-08,Iceland,96
25692,16.67,2020-02-09,Iceland,96
25693,16.67,2020-02-10,Iceland,96
25694,16.67,2020-02-11,Iceland,96
25695,16.67,2020-02-12,Iceland,96
25696,16.67,2020-02-13,Iceland,96
25697,16.67,2020-02-14,Iceland,96
25698,16.67,2020-02-15,Iceland,96
25699,16.67,2020-02-16,Iceland,96
25700,16.67,2020-02-17,Iceland,96
25701,16.67,2020-02-18,Iceland,96
25702,16.67,2020-02-19,Iceland,96
25703,16.67,2020-02-20,Iceland,96
25704,16.67,2020-02-21,Iceland,96
25705,16.67,2020-02-22,Iceland,96
25706,16.67,2020-02-23,Iceland,96
25707,16.67,2020-02-24,Iceland,96
25708,16.67,2020-02-25,Iceland,96
25709,16.67,2020-02-26,Iceland,96
25710,16.67,2020-02-27,Iceland,96
25711,16.67,2020-02-28,Iceland,96
25712,16.67,2020-02-29,Iceland,96
25713,16.67,2020-03-01,Iceland,96
25714,16.67,2020-03-02,Iceland,96
25715,16.67,2020-03-03,Iceland,96
25716,16.67,2020-03-04,Iceland,96
25717,16.67,2020-03-05,Iceland,96
25718,16.67,2020-03-06,Iceland,96
25719,16.67,2020-03-07,Iceland,96
25720,16.67,2020-03-08,Iceland,96
25721,16.67,2020-03-09,Iceland,96
25722,16.67,2020-03-10,Iceland,96
25723,16.67,2020-03-11,Iceland,96
25724,16.67,2020-03-12,Iceland,96
25725,16.67,2020-03-13,Iceland,96
25726,16.67,2020-03-14,Iceland,96
25727,25.0,2020-03-15,Iceland,96
25728,50.93,2020-03-16,Iceland,96
25729,50.93,2020-03-17,Iceland,96
25730,50.93,2020-03-18,Iceland,96
25731,50.93,2020-03-19,Iceland,96
25732,53.7,2020-03-20,Iceland,96
25733,53.7,2020-03-21,Iceland,96
25734,53.7,2020-03-22,Iceland,96
25735,53.7,2020-03-23,Iceland,96
25736,53.7,2020-03-24,Iceland,96
25737,53.7,2020-03-25,Iceland,96
25738,53.7,2020-03-26,Iceland,96
25739,53.7,2020-03-27,Iceland,96
25740,53.7,2020-03-28,Iceland,96
25741,53.7,2020-03-29,Iceland,96
25742,53.7,2020-03-30,Iceland,96
25743,53.7,2020-03-31,Iceland,96
25744,53.7,2020-04-01,Iceland,96
25745,53.7,2020-04-02,Iceland,96
25746,53.7,2020-04-03,Iceland,96
25747,53.7,2020-04-04,Iceland,96
25748,53.7,2020-04-05,Iceland,96
25749,53.7,2020-04-06,Iceland,96
25750,53.7,2020-04-07,Iceland,96
25751,53.7,2020-04-08,Iceland,96
25752,53.7,2020-04-09,Iceland,96
25753,53.7,2020-04-10,Iceland,96
25754,53.7,2020-04-11,Iceland,96
25755,53.7,2020-04-12,Iceland,96
25756,53.7,2020-04-13,Iceland,96
25757,53.7,2020-04-14,Iceland,96
25758,53.7,2020-04-15,Iceland,96
25759,53.7,2020-04-16,Iceland,96
25760,53.7,2020-04-17,Iceland,96
25761,53.7,2020-04-18,Iceland,96
25762,53.7,2020-04-19,Iceland,96
25763,53.7,2020-04-20,Iceland,96
25764,53.7,2020-04-21,Iceland,96
25765,53.7,2020-04-22,Iceland,96
25766,53.7,2020-04-23,Iceland,96
25767,53.7,2020-04-24,Iceland,96
25768,53.7,2020-04-25,Iceland,96
25769,53.7,2020-04-26,Iceland,96
25770,53.7,2020-04-27,Iceland,96
25771,53.7,2020-04-28,Iceland,96
25772,53.7,2020-04-29,Iceland,96
25773,53.7,2020-04-30,Iceland,96
25774,53.7,2020-05-01,Iceland,96
25775,53.7,2020-05-02,Iceland,96
25776,53.7,2020-05-03,Iceland,96
25777,50.0,2020-05-04,Iceland,96
25778,50.0,2020-05-05,Iceland,96
25779,50.0,2020-05-06,Iceland,96
25780,50.0,2020-05-07,Iceland,96
25781,50.0,2020-05-08,Iceland,96
25782,50.0,2020-05-09,Iceland,96
25783,50.0,2020-05-10,Iceland,96
25784,50.0,2020-05-11,Iceland,96
25785,50.0,2020-05-12,Iceland,96
25786,50.0,2020-05-13,Iceland,96
25787,50.0,2020-05-14,Iceland,96
25788,50.0,2020-05-15,Iceland,96
25789,50.0,2020-05-16,Iceland,96
25790,50.0,2020-05-17,Iceland,96
25791,50.0,2020-05-18,Iceland,96
25792,50.0,2020-05-19,Iceland,96
25793,50.0,2020-05-20,Iceland,96
25794,50.0,2020-05-21,Iceland,96
25795,50.0,2020-05-22,Iceland,96
25796,50.0,2020-05-23,Iceland,96
25797,50.0,2020-05-24,Iceland,96
25798,39.81,2020-05-25,Iceland,96
25799,39.81,2020-05-26,Iceland,96
25800,39.81,2020-05-27,Iceland,96
25801,39.81,2020-05-28,Iceland,96
25802,39.81,2020-05-29,Iceland,96
25803,39.81,2020-05-30,Iceland,96
25804,39.81,2020-05-31,Iceland,96
25805,39.81,2020-06-01,Iceland,96
25806,39.81,2020-06-02,Iceland,96
25807,39.81,2020-06-03,Iceland,96
25808,39.81,2020-06-04,Iceland,96
25809,39.81,2020-06-05,Iceland,96
25810,39.81,2020-06-06,Iceland,96
25811,39.81,2020-06-07,Iceland,96
